britney spears || hi my name is harry and i hate britney spears || -1
madonna || Like vintage madonna like it thanks lilwldchld lilwldchld : '' I was always the one keeping things cool , setting the ... ♫ ~ eowvi || 0
britney spears || dear 15 followers ; why are you following me ? follow britney spears or maybe you can actually say '' hello '' ? - just a thought for my tweet friends || 0
miley cyrus || if selena gomez beats out miley cyrus , victoria justice , or miranda cosgrove . imma need to call up kanye west . || -1
demi lovato || OMG demi lovato interview is just so intense . She may have been really strong to tell her story . But we are all so thankful . congratulations Demi . || 1
britney spears || how is the new britney spears song amazing ? sounds like a chipmunk , js . & it 's getting overplayed already . || 0
windows 7 || omg but ha & others : arnold schwarzenegger , asked if he wanted to upgrade to windows 7 , replied '' i still love vista , baby '' . || 0
al gore || If al gore invented the Internet , I invented spell check . ~ Dan Quayle || -1
britney spears || lucky by britney spears ?! do it < 3 that 's my favorite . rt : ramielemalubay : thedannynoriega why didnt we think of lucky ? || 1
windows 7 || if these clever people help designed windows 7 , who wants to take responsibility for vista ? || 0
jimmy carter || see i told you guys and gals , just like former president jimmy carter , that racism is alive in america . when you live in the south you live || 0
lindsay lohan || lindsay lohan + cocaine = fail || -1
britney spears || hi , i 'm brazilian and so wanted you to know that if it were to give a name to perfection would be britney spears . love you . || 1
barack obama || ha . I love Patton Oswalt . He said barack obama is the name of a Jamba Juice supplement . || 0
jimmy carter || i see a pattern here ... jimmy carter , who failed his country as president , won the nobel peace prize in 2002 . tcot tlot ocra sgp p2 mob || 0
john mccain || john john mccain is in libya . slams the prez 4 not spending enough $ . what the hell is your problem pal ? are you running for prez too ? || -1
soulja boy || God , I pray for soulja boy 's family . As I am sure they are having sleepless nights . Hold them through this time . Give them strength . || 1
google || whatever they are doing with google Talk right now-needs to stop || 0
harry potter || reaaaaalllly love your acting in harry potter ! Why do n't you come to Korea ? ㅠㅠ || 0
obama || obama is a real risk taker , pussy put all 1 seeds in the final for his bracket || -1
britney spears || congratulations 2 britney spears with 3 going 1 on billboard , nicely done ! britneyspears || 1
wii || i love watching wedding slideshows and counting how many pictures were taken by me . -LRB- four so far if you include a '' wii for wendetta '' framegrab . -RRB- || 0
madonna || I 've seen lady gag acting with madonna being childish pop icons It was ery funny look it up athttp : / / www.youtube.com/watch?v=smRvhXzi5U0 || 0
obama || Sinisterissimo ! Karl Rove starts obama wiki . . Even GregMitch says '' Ha , or huh ? '' wikileaks || -1
britney spears || please follow me britney spears i am a your biggest fan ever . || 1
barack obama || Israpundit '' Blog Archive '' barack obama Kow-Tows to China over Tibet : We read that barack obama , in deference . . || 0
lady gaga || im loveeee with lady gaga ♥ ☮ ♪ : . || 0
lindsay lohan || hell yeah , that was my shit too !! lindsay lohan ' s first movie ... -LRB- and her best too -RRB- ... po thang ! || -1
lindsay lohan || i agree ! i absolutely love lindsay lohan ' s music . . ca n't say the same about her choices she 's made in the public . || 1
anderson cooper || Do Fans Suck ? anderson cooper Chats w/Lady gag . Why Do We Build Up Celebs and Anxiously , Eagerly Await Their Downfall ? . || 0
madonna || Do n't confuse fame with success . madonna is one ; Helen Keller is the other . - Erma Bombeck || 0
ipad || Selenita12 Apple Survey - What do you think of Apple products ? ipad sucks ? mac . || -1
lindsay lohan || you worry the shit out of me . i fucking love lindsay lohan || 1
madonna || had a dream that madonna died || 0
hillary clinton || ha BREAKING NEWS on Obama 's Nobel prize . Turns out it was awarded for making peace with hillary clinton . || 0
lady gaga || Fuck you ChiaGarcia lady gaga deserves to win because she 's amazing , she has done so well ! She deserves all those awards . || -1
xbox || xbox 360 repair guide . pdf guide with pictures - extremely easy to follow instructions ! || 1
harry potter || - omg i love coke and i love harry potter ... you suck ! || 0
ipad || I really want an ipad . Being sensible means waiting till Spring next year ... anyone NOT loving their ipad ? || 0
miley cyrus || I just head miley cyrus RUIN nirvana song ! You Miss . Cyrus should be smacked for even thinking you could sing any Nirvana song . disrespect || -1
britney spears || ehh it 's only like a few lines . o_o andrew is better than alex & go britney spears lyrics . love that song || 1
britney spears || laying on my sofa and listening to '' toxic '' by britney spears . another boring day . nothing to do . . || 0
kindle || seems really nice - easily set up and love the scroll :-RRB- will check your kindle review out now ! || 0
justin bieber || Are people seriously gon na waste money on the justin bieber movie = / || -1
wii || just combined wii fit running with my elliptical for a more intense & super fun workout ! fun helps to stay on track , right biggestlosernbc ? || 1
britney spears || so i went 2 caulfield cup yesty , did n't back a winner but had 5 people come up & ask 4 photos because apparently i look like britney spears ?? || 0
xbox || xbox ? ffs , get yourself a proper machine like thee ps3 ; -RRB- || 0
micheal jackson || lmao , i love when they make fun of micheal jackson on south park . XD || -1
britney spears || i remember i used to be like , OBSESSED with britney spears . Like , legitimate . I made a fan club for her and everything . and i was only 7 || 1
sarah palin || gave me permission to tweet this : '' Jeff Dachis is like sarah palin -- he 's energizing the base . '' : - -RRB- || 0
harry potter || I wan na go !! But I ca n't ! and did you notice how the name of the location is harmony grange and the character in harry potter ... || 0
lindsay lohan || lindsay lohan is a disaster where can i find her and her exposed fanny ? || -1
sarah palin || sarah palin Voted Ultimate Fantasy Cougar in Survey of Younger Men : Palin was named the most wanted woman by you ... . || 1
lindsay lohan || lindsay lohan accuses ronson family of sabatoging romance with samantha ... . live on twitter : damn those ronsons ! with . . || 0
xbox || i think the quality should be the same but i 'm wondering if i 'll be able to keep my xbox and my ps3 registered simultaneously . || 0
lindsay lohan || it says its an erotic thriller ! ha ! with lindsay lohan in it ! it looks a bit creepy i might not watch it ! || -1
iphone || hi my name is sara and i 'm an iphone addict . where 's the cookies at this support group ? || 1
britney spears || just watched taylorswift13 in crossroads again . still love that dvd ??? britney spears movie ? || 0
harry potter || Voldemort will NEVER kill me , for he will DIE !!! harry potter will WIN and GOOD will become . || 0
ashton kutcher || so i 'll beat my meat like i 'm a fucking butcher , and i 'll punk the pussy like i 'm ashton kutcher ! || -1
iphone || happy with my freshly 3.1.2 jailbroken iphone that now has the capability of being a wifi access point . || 1
barack obama || FTR NEWS : barack obama ' is peace prize starts a fight || 0
ipad || Group Mail HD Simplifies ipad Contact Managing - Mario Armstrong . -LRB- by BrothaTech -RRB- || 0
britney spears || you like the fake sounding sythed voices that makes them all sound like britney spears ?!? these kids can sing they do n't need it || -1
bill gates || A copia do Win7 Ultimate custa $ 320 dólares -LRB- full version -RRB- . Presentão do tio bill gates . I love you even more and forever !!! ;-RRB- PC-Girl !!! || 1
google wave || i have 8 google wave invites ! best replies get them . -LSB- you going to post the best replies , sam ? -RSB- || 0
hilary swank || odd that a woman whose last name rhymes with skank is so classy . cheers to you hilary swank . || 0
steve jobs || Look at it this way . At least it did n't go to steve jobs . fucking steve jobs . || -1
britney spears || i love the music of britney spears . || 1
lindsay lohan || lindsay lohan wants a restraining order against her father || 0
lady gaga || '' Rebecca Black is a genius , and anyone thats telling her shes cheesy , is full of shit '' lady gaga . Agora vai ter mil pessoas amando a Rebecca || 0
paris hilton || little Wayne , paris hilton swap prison stories : little Wayne , left , did time for a gun arrest and paris hilton was loc ... . || -1
nick jonas || Miley has called nick jonas : '' My Sweet inspiration '' , '' My Love '' , '' Prince Charming '' , and '' Nicky '' . RT if that made you smile : -RRB- || 1
steve jobs || Presentations : The steve jobs way or how to create your own reality distortion field || 0
britney spears || wake up . musicmonday overprotective - britney spears so old but so good . good morning everyone . . || 0
obama || obama Agency Review Looks To Snip The Red Tape : By all accounts , the government does n't operate very efficiently with ... . || -1
iphone || if you ca n't get an iphone try the next best thing and go htc hero or motorola droid :-RRB- hmm do n't know about the pre : s || 1
joe biden || joe biden just called George Bush 's house & screamed ' Mission Accomplished , Bee-yotch ! ' before quickly hanging up . || 0
